year,age,partylr,krbornin,krcit,krlived,krkorean,krconfuc,krfeel,krancstr,immcrime,immjobs,immideas,LETIN1,rank,age_x,rank_x,partylr_x,letin1_x,immcrime_x,immjobs_x,immideas_x,krbornin_x,krcit_x,krlived_x,krkorean_x,krconfuc_x,krfeel_x,krancstr_x
2013,24,3,2,2,2,1,4,2,3,5,4,2,3,4,19~39,lower,middle,remained,strongly disagree,disagree,agree,1,1,1,1,0,1,0
2013,32,3,1,1,1,1,3,1,3,4,4,2,3,7,19~39,upper,middle,remained,disagree,disagree,agree,1,1,1,1,0,1,0
2013,42,3,1,1,1,1,2,1,1,1,3,3,2,5,40~59,middle,middle,increased,strongly agree,neutral,neutral,1,1,1,1,1,1,1
2013,53,3,2,2,3,2,3,2,2,1,2,3,3,4,40~59,lower,middle,remained,strongly agree,agree,neutral,1,1,0,1,0,1,1
2013,61,3,2,2,2,2,2,3,3,2,2,2,4,5,60~,middle,middle,reduced,agree,agree,agree,1,1,1,1,1,0,0
2013,41,2,2,2,3,1,2,2,2,4,4,3,4,6,40~59,middle,conservative,reduced,disagree,disagree,neutral,1,1,0,1,1,1,1
2013,24,3,2,2,2,2,3,2,3,2,2,2,3,3,19~39,lower,middle,remained,agree,agree,agree,1,1,1,1,0,1,0
2013,32,4,2,1,3,2,3,1,1,1,2,4,4,5,19~39,middle,liberal,reduced,strongly agree,agree,disagree,1,1,0,1,0,1,1
2013,51,3,2,1,1,2,3,1,2,2,2,3,3,5,40~59,middle,middle,remained,agree,agree,neutral,1,1,1,1,0,1,1
2013,48,4,1,1,2,1,3,2,2,2,2,3,5,5,40~59,middle,liberal,reduced,agree,agree,neutral,1,1,1,1,0,1,1
2013,24,4,3,1,3,2,2,1,2,3,4,2,2,5,19~39,middle,liberal,increased,neutral,disagree,agree,0,1,0,1,1,1,1
2013,55,4,1,1,2,1,1,1,1,2,4,3,2,5,40~59,middle,liberal,increased,agree,disagree,neutral,1,1,1,1,1,1,1
2013,47,4,2,1,3,2,1,1,2,2,4,2,3,7,40~59,upper,liberal,remained,agree,disagree,agree,1,1,0,1,1,1,1
2013,34,3,2,1,2,1,3,2,2,4,4,2,3,5,19~39,middle,middle,remained,disagree,disagree,agree,1,1,1,1,0,1,1
2013,23,2,3,1,4,2,4,1,3,2,4,3,3,3,19~39,lower,conservative,remained,agree,disagree,neutral,0,1,0,1,0,1,0
2013,27,3,1,1,2,1,3,1,2,3,2,3,4,5,19~39,middle,middle,reduced,neutral,agree,neutral,1,1,1,1,0,1,1
2013,31,2,2,1,3,3,2,1,3,2,3,2,2,5,19~39,middle,conservative,increased,agree,neutral,agree,1,1,0,0,1,1,0
2013,54,4,1,1,1,1,2,1,1,2,2,4,4,5,40~59,middle,liberal,reduced,agree,agree,disagree,1,1,1,1,1,1,1
2013,48,3,1,2,1,1,3,2,2,3,4,3,4,4,40~59,lower,middle,reduced,neutral,disagree,neutral,1,1,1,1,0,1,1
2013,63,4,1,1,1,1,1,1,1,3,4,3,4,6,60~,middle,liberal,reduced,neutral,disagree,neutral,1,1,1,1,1,1,1
2013,42,3,2,1,2,1,2,1,1,2,2,4,3,5,40~59,middle,middle,remained,agree,agree,disagree,1,1,1,1,1,1,1
2013,50,2,1,1,2,2,2,1,2,3,4,4,3,5,40~59,middle,conservative,remained,neutral,disagree,disagree,1,1,1,1,1,1,1
2013,31,3,1,1,2,1,2,1,3,3,4,2,4,6,19~39,middle,middle,reduced,neutral,disagree,agree,1,1,1,1,1,1,0
2013,37,4,2,2,3,1,2,1,1,4,5,3,3,6,19~39,middle,liberal,remained,disagree,strongly disagree,neutral,1,1,0,1,1,1,1
2013,23,4,2,2,3,1,3,1,2,2,4,3,3,5,19~39,middle,liberal,remained,agree,disagree,neutral,1,1,0,1,0,1,1
2013,51,4,1,1,3,1,1,1,1,2,4,2,3,1,40~59,lower,liberal,remained,agree,disagree,agree,1,1,0,1,1,1,1
2013,69,4,1,1,1,1,2,1,1,2,4,2,2,2,60~,lower,liberal,increased,agree,disagree,agree,1,1,1,1,1,1,1
2013,22,5,1,1,2,1,1,1,1,3,3,3,2,1,19~39,lower,liberal,increased,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,42,3,1,1,2,1,2,1,2,3,3,3,3,6,40~59,middle,middle,remained,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,70,3,1,1,1,1,2,1,1,4,4,3,3,4,60~,lower,middle,remained,disagree,disagree,neutral,1,1,1,1,1,1,1
2013,24,3,1,1,3,2,3,1,2,1,2,4,4,6,19~39,middle,middle,reduced,strongly agree,agree,disagree,1,1,0,1,0,1,1
2013,70,2,1,1,1,1,1,1,1,2,4,4,3,3,60~,lower,conservative,remained,agree,disagree,disagree,1,1,1,1,1,1,1
2013,53,3,4,1,1,3,1,,3,1,2,5,3,5,40~59,middle,middle,remained,strongly agree,agree,strongly disagree,0,1,1,0,1,0,0
2013,51,2,1,1,1,1,2,1,1,1,2,3,3,7,40~59,upper,conservative,remained,strongly agree,agree,neutral,1,1,1,1,1,1,1
2013,59,2,1,1,2,1,1,3,,4,4,3,3,7,40~59,upper,conservative,remained,disagree,disagree,neutral,1,1,1,1,1,0,0
2013,20,2,2,2,3,3,3,2,3,3,4,3,3,6,19~39,middle,conservative,remained,neutral,disagree,neutral,1,1,0,0,0,1,0
2013,42,2,1,1,2,1,2,1,3,3,4,3,3,6,40~59,middle,conservative,remained,neutral,disagree,neutral,1,1,1,1,1,1,0
2013,45,2,1,1,1,1,1,1,1,2,4,1,1,6,40~59,middle,conservative,increased,agree,disagree,strongly agree,1,1,1,1,1,1,1
2013,47,3,1,1,1,1,2,1,1,2,2,4,3,5,40~59,middle,middle,remained,agree,agree,disagree,1,1,1,1,1,1,1
2013,51,5,1,1,1,1,2,1,1,1,4,4,3,6,40~59,middle,liberal,remained,strongly agree,disagree,disagree,1,1,1,1,1,1,1
2013,22,4,3,2,2,1,3,1,4,3,4,2,4,4,19~39,lower,liberal,reduced,neutral,disagree,agree,0,1,1,1,0,1,0
2013,66,3,1,1,1,3,3,1,1,1,5,5,4,1,60~,lower,middle,reduced,strongly agree,strongly disagree,strongly disagree,1,1,1,0,0,1,1
2013,50,3,1,1,1,1,1,1,1,1,2,2,3,3,40~59,lower,middle,remained,strongly agree,agree,agree,1,1,1,1,1,1,1
2013,82,5,1,1,1,1,3,2,2,3,4,2,1,1,60~,lower,liberal,increased,neutral,disagree,agree,1,1,1,1,0,1,1
2013,27,3,2,2,2,1,2,1,3,3,4,3,2,4,19~39,lower,middle,increased,neutral,disagree,neutral,1,1,1,1,1,1,0
2013,20,3,1,1,3,2,2,2,2,2,3,4,4,4,19~39,lower,middle,reduced,agree,neutral,disagree,1,1,0,1,1,1,1
2013,60,2,2,2,2,2,2,2,2,4,2,4,3,4,40~59,lower,conservative,remained,disagree,agree,disagree,1,1,1,1,1,1,1
2013,52,3,2,1,2,1,2,2,2,4,2,2,4,4,40~59,lower,middle,reduced,disagree,agree,agree,1,1,1,1,1,1,1
2013,35,4,1,1,2,2,2,1,1,2,4,4,3,4,19~39,lower,liberal,remained,agree,disagree,disagree,1,1,1,1,1,1,1
2013,45,2,1,2,2,2,3,2,2,2,2,4,4,5,40~59,middle,conservative,reduced,agree,agree,disagree,1,1,1,1,0,1,1
2013,34,3,3,2,2,2,4,2,3,2,4,3,3,8,19~39,upper,middle,remained,agree,disagree,neutral,0,1,1,1,0,1,0
2013,38,3,1,1,2,1,2,3,1,3,4,3,3,4,19~39,lower,middle,remained,neutral,disagree,neutral,1,1,1,1,1,0,1
2013,41,3,2,2,2,2,3,2,2,2,4,3,3,5,40~59,middle,middle,remained,agree,disagree,neutral,1,1,1,1,0,1,1
2013,45,4,1,1,1,1,3,1,2,2,3,2,4,6,40~59,middle,liberal,reduced,agree,neutral,agree,1,1,1,1,0,1,1
2013,45,4,1,1,1,1,1,1,1,2,3,3,3,6,40~59,middle,liberal,remained,agree,neutral,neutral,1,1,1,1,1,1,1
2013,26,3,1,1,1,1,2,1,3,2,2,2,1,7,19~39,upper,middle,increased,agree,agree,agree,1,1,1,1,1,1,0
2013,67,3,1,1,1,1,2,1,1,3,2,3,5,5,60~,middle,middle,reduced,neutral,agree,neutral,1,1,1,1,1,1,1
2013,21,2,3,2,2,2,4,1,4,4,2,4,3,4,19~39,lower,conservative,remained,disagree,agree,disagree,0,1,1,1,0,1,0
2013,35,4,2,2,2,2,4,2,2,4,4,3,3,4,19~39,lower,liberal,remained,disagree,disagree,neutral,1,1,1,1,0,1,1
2013,31,3,1,1,1,1,3,1,2,2,2,4,4,4,19~39,lower,middle,reduced,agree,agree,disagree,1,1,1,1,0,1,1
2013,57,3,1,1,1,1,2,1,1,3,3,3,4,1,40~59,lower,middle,reduced,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,33,4,1,1,2,1,2,2,2,3,3,3,3,4,19~39,lower,liberal,remained,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,31,3,3,3,4,3,4,4,4,3,3,3,3,4,19~39,lower,middle,remained,neutral,neutral,neutral,0,0,0,0,0,0,0
2013,50,1,1,1,1,1,2,1,1,2,3,3,3,5,40~59,middle,conservative,remained,agree,neutral,neutral,1,1,1,1,1,1,1
2013,25,3,2,2,2,2,2,2,2,2,3,3,3,5,19~39,middle,middle,remained,agree,neutral,neutral,1,1,1,1,1,1,1
2013,53,2,2,1,2,1,3,2,2,2,2,2,3,5,40~59,middle,conservative,remained,agree,agree,agree,1,1,1,1,0,1,1
2013,32,1,1,1,2,3,4,1,3,1,3,4,3,3,19~39,lower,conservative,remained,strongly agree,neutral,disagree,1,1,1,0,0,1,0
2013,36,2,3,2,3,3,3,1,2,3,3,3,3,4,19~39,lower,conservative,remained,neutral,neutral,neutral,0,1,0,0,0,1,1
2013,37,3,3,3,3,3,2,3,3,3,3,3,3,3,19~39,lower,middle,remained,neutral,neutral,neutral,0,0,0,0,1,0,0
2013,34,3,1,2,3,2,3,1,4,2,4,4,3,7,19~39,upper,middle,remained,agree,disagree,disagree,1,1,0,1,0,1,0
2013,34,4,3,2,3,2,3,1,2,3,2,3,3,5,19~39,middle,liberal,remained,neutral,agree,neutral,0,1,0,1,0,1,1
2013,42,3,1,1,1,3,3,3,2,2,4,4,3,5,40~59,middle,middle,remained,agree,disagree,disagree,1,1,1,0,0,0,1
2013,38,3,2,2,2,2,3,2,3,2,4,3,3,4,19~39,lower,middle,remained,agree,disagree,neutral,1,1,1,1,0,1,0
2013,19,1,1,2,1,3,4,1,3,4,2,2,2,6,19~39,middle,conservative,increased,disagree,agree,agree,1,1,1,0,0,1,0
2013,42,2,3,3,3,2,4,2,3,4,4,3,2,5,40~59,middle,conservative,increased,disagree,disagree,neutral,0,0,0,1,0,1,0
2013,65,,3,3,3,3,3,2,3,2,2,3,4,1,60~,lower,,reduced,agree,agree,neutral,0,0,0,0,0,1,0
2013,61,1,2,1,2,2,2,1,1,2,2,3,4,3,60~,lower,conservative,reduced,agree,agree,neutral,1,1,1,1,1,1,1
2013,36,3,2,2,3,3,3,3,3,1,2,4,3,1,19~39,lower,middle,remained,strongly agree,agree,disagree,1,1,0,0,0,0,0
2013,44,2,2,2,3,3,3,2,3,3,3,3,3,5,40~59,middle,conservative,remained,neutral,neutral,neutral,1,1,0,0,0,1,0
2013,50,4,1,1,1,1,1,1,1,2,4,2,4,5,40~59,middle,liberal,reduced,agree,disagree,agree,1,1,1,1,1,1,1
2013,56,2,1,1,3,1,2,,2,3,3,2,2,1,40~59,lower,conservative,increased,neutral,neutral,agree,1,1,0,1,1,0,1
2013,65,3,1,1,1,1,3,1,1,3,3,3,3,3,60~,lower,middle,remained,neutral,neutral,neutral,1,1,1,1,0,1,1
2013,69,4,2,2,2,2,2,2,2,3,2,3,4,,60~,,liberal,reduced,neutral,agree,neutral,1,1,1,1,1,1,1
2013,56,1,1,1,1,1,1,1,1,1,2,2,2,6,40~59,middle,conservative,increased,strongly agree,agree,agree,1,1,1,1,1,1,1
2013,48,4,1,1,1,1,2,1,1,2,2,3,3,4,40~59,lower,liberal,remained,agree,agree,neutral,1,1,1,1,1,1,1
2013,21,3,2,2,2,2,2,2,2,3,3,2,3,5,19~39,middle,middle,remained,neutral,neutral,agree,1,1,1,1,1,1,1
2013,24,2,3,3,3,3,4,1,1,3,3,2,3,4,19~39,lower,conservative,remained,neutral,neutral,agree,0,0,0,0,0,1,1
2013,87,5,1,1,1,1,1,1,1,1,1,5,4,8,60~,upper,liberal,reduced,strongly agree,strongly agree,strongly disagree,1,1,1,1,1,1,1
2013,78,4,1,1,1,1,1,1,1,2,2,3,3,5,60~,middle,liberal,remained,agree,agree,neutral,1,1,1,1,1,1,1
2013,64,4,1,1,1,1,1,1,1,2,2,5,2,3,60~,lower,liberal,increased,agree,agree,strongly disagree,1,1,1,1,1,1,1
2013,79,4,1,1,4,1,1,1,1,5,2,4,5,3,60~,lower,liberal,reduced,strongly disagree,agree,disagree,1,1,0,1,1,1,1
2013,45,4,1,1,2,2,2,2,2,3,3,3,3,5,40~59,middle,liberal,remained,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,84,3,1,1,1,1,1,1,1,2,2,3,3,5,60~,middle,middle,remained,agree,agree,neutral,1,1,1,1,1,1,1
2013,77,3,1,1,1,1,1,1,1,5,5,2,3,5,60~,middle,middle,remained,strongly disagree,strongly disagree,agree,1,1,1,1,1,1,1
2013,80,5,1,1,1,1,1,1,1,1,1,4,4,4,60~,lower,liberal,reduced,strongly agree,strongly agree,disagree,1,1,1,1,1,1,1
2013,57,4,2,2,2,1,2,2,2,4,4,3,4,2,40~59,lower,liberal,reduced,disagree,disagree,neutral,1,1,1,1,1,1,1
2013,21,2,2,2,4,2,4,2,4,4,3,2,3,4,19~39,lower,conservative,remained,disagree,neutral,agree,1,1,0,1,0,1,0
2013,43,4,2,1,2,1,2,2,2,2,2,4,4,5,40~59,middle,liberal,reduced,agree,agree,disagree,1,1,1,1,1,1,1
2013,38,2,3,2,3,2,2,2,2,2,2,4,3,3,19~39,lower,conservative,remained,agree,agree,disagree,0,1,0,1,1,1,1
2013,41,2,2,2,3,3,3,2,2,4,4,4,3,4,40~59,lower,conservative,remained,disagree,disagree,disagree,1,1,0,0,0,1,1
2013,39,3,2,2,3,2,2,2,3,3,4,3,3,5,19~39,middle,middle,remained,neutral,disagree,neutral,1,1,0,1,1,1,0
2013,63,2,1,1,1,1,3,1,1,3,3,3,4,5,60~,middle,conservative,reduced,neutral,neutral,neutral,1,1,1,1,0,1,1
2013,47,2,2,1,3,1,2,2,1,2,4,1,3,5,40~59,middle,conservative,remained,agree,disagree,strongly agree,1,1,0,1,1,1,1
2013,19,2,1,1,3,1,3,1,1,2,4,4,2,5,19~39,middle,conservative,increased,agree,disagree,disagree,1,1,0,1,0,1,1
2013,31,3,1,1,3,3,3,2,3,1,4,4,2,3,19~39,lower,middle,increased,strongly agree,disagree,disagree,1,1,0,0,0,1,0
2013,23,3,2,2,3,1,4,1,3,3,4,4,3,7,19~39,upper,middle,remained,neutral,disagree,disagree,1,1,0,1,0,1,0
2013,59,3,1,1,1,1,1,1,1,1,4,2,1,5,40~59,middle,middle,increased,strongly agree,disagree,agree,1,1,1,1,1,1,1
2013,50,2,2,1,1,1,2,2,2,2,5,1,1,6,40~59,middle,conservative,increased,agree,strongly disagree,strongly agree,1,1,1,1,1,1,1
2013,46,3,1,1,2,2,2,2,2,2,2,4,4,5,40~59,middle,middle,reduced,agree,agree,disagree,1,1,1,1,1,1,1
2013,50,4,1,1,1,1,3,1,1,2,4,2,4,7,40~59,upper,liberal,reduced,agree,disagree,agree,1,1,1,1,0,1,1
2013,40,2,2,2,2,2,3,1,1,3,4,3,4,3,19~39,lower,conservative,reduced,neutral,disagree,neutral,1,1,1,1,0,1,1
2013,43,4,2,2,2,2,2,3,2,2,2,4,4,3,40~59,lower,liberal,reduced,agree,agree,disagree,1,1,1,1,1,0,1
2013,29,1,1,1,2,1,2,1,1,2,4,3,4,3,19~39,lower,conservative,reduced,agree,disagree,neutral,1,1,1,1,1,1,1
2013,47,5,2,2,3,2,3,1,3,4,4,2,3,5,40~59,middle,liberal,remained,disagree,disagree,agree,1,1,0,1,0,1,0
2013,44,4,1,1,3,1,1,2,1,2,3,2,4,3,40~59,lower,liberal,reduced,agree,neutral,agree,1,1,0,1,1,1,1
2013,42,3,1,1,1,1,2,1,1,3,2,4,4,5,40~59,middle,middle,reduced,neutral,agree,disagree,1,1,1,1,1,1,1
2013,37,3,2,2,3,2,3,2,3,3,3,3,3,6,19~39,middle,middle,remained,neutral,neutral,neutral,1,1,0,1,0,1,0
2013,63,3,1,1,1,1,4,1,1,4,4,2,4,5,60~,middle,middle,reduced,disagree,disagree,agree,1,1,1,1,0,1,1
2013,29,4,1,1,2,1,2,1,2,2,4,3,3,5,19~39,middle,liberal,remained,agree,disagree,neutral,1,1,1,1,1,1,1
2013,46,2,1,1,2,1,2,1,1,3,4,3,3,5,40~59,middle,conservative,remained,neutral,disagree,neutral,1,1,1,1,1,1,1
2013,51,3,1,1,1,1,4,1,1,2,4,3,3,5,40~59,middle,middle,remained,agree,disagree,neutral,1,1,1,1,0,1,1
2013,73,4,1,1,2,1,1,1,1,1,2,4,4,3,60~,lower,liberal,reduced,strongly agree,agree,disagree,1,1,1,1,1,1,1
2013,46,4,1,1,2,1,3,2,1,2,2,4,4,3,40~59,lower,liberal,reduced,agree,agree,disagree,1,1,1,1,0,1,1
2013,57,3,1,1,2,1,2,1,2,2,2,4,3,6,40~59,middle,middle,remained,agree,agree,disagree,1,1,1,1,1,1,1
2013,64,4,2,1,1,1,1,1,1,1,2,4,4,4,60~,lower,liberal,reduced,strongly agree,agree,disagree,1,1,1,1,1,1,1
2013,75,2,1,1,1,1,1,1,1,2,1,2,4,3,60~,lower,conservative,reduced,agree,strongly agree,agree,1,1,1,1,1,1,1
2013,43,4,1,1,1,1,1,1,1,2,3,2,4,4,40~59,lower,liberal,reduced,agree,neutral,agree,1,1,1,1,1,1,1
2013,60,4,1,1,1,1,1,1,1,2,4,4,2,3,40~59,lower,liberal,increased,agree,disagree,disagree,1,1,1,1,1,1,1
2013,69,4,1,1,1,1,2,1,1,2,2,2,2,4,60~,lower,liberal,increased,agree,agree,agree,1,1,1,1,1,1,1
2013,37,3,2,2,2,2,2,2,2,3,3,3,3,3,19~39,lower,middle,remained,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,34,2,3,3,4,2,3,3,3,3,4,3,4,5,19~39,middle,conservative,reduced,neutral,disagree,neutral,0,0,0,1,0,0,0
2013,25,3,1,1,3,2,1,2,2,1,1,3,5,3,19~39,lower,middle,reduced,strongly agree,strongly agree,neutral,1,1,0,1,1,1,1
2013,43,4,1,1,2,1,2,2,2,4,4,4,4,7,40~59,upper,liberal,reduced,disagree,disagree,disagree,1,1,1,1,1,1,1
2013,41,3,3,2,2,2,3,2,3,4,4,3,3,5,40~59,middle,middle,remained,disagree,disagree,neutral,0,1,1,1,0,1,0
2013,42,3,3,2,2,2,3,2,2,1,5,5,4,6,40~59,middle,middle,reduced,strongly agree,strongly disagree,strongly disagree,0,1,1,1,0,1,1
2013,22,2,2,2,2,2,3,2,2,2,2,3,4,5,19~39,middle,conservative,reduced,agree,agree,neutral,1,1,1,1,0,1,1
2013,24,4,1,1,1,1,4,1,1,2,1,5,5,1,19~39,lower,liberal,reduced,agree,strongly agree,strongly disagree,1,1,1,1,0,1,1
2013,47,3,2,2,3,2,3,2,2,3,3,3,3,7,40~59,upper,middle,remained,neutral,neutral,neutral,1,1,0,1,0,1,1
2013,37,4,1,1,3,1,3,1,3,2,4,3,2,5,19~39,middle,liberal,increased,agree,disagree,neutral,1,1,0,1,0,1,0
2013,39,2,1,2,3,2,4,2,2,2,4,4,4,5,19~39,middle,conservative,reduced,agree,disagree,disagree,1,1,0,1,0,1,1
2013,64,3,1,1,2,2,3,1,2,2,4,3,2,5,60~,middle,middle,increased,agree,disagree,neutral,1,1,1,1,0,1,1
2013,44,4,1,1,3,1,1,1,3,2,4,2,3,5,40~59,middle,liberal,remained,agree,disagree,agree,1,1,0,1,1,1,0
2013,59,3,1,1,1,1,1,1,1,4,4,4,3,3,40~59,lower,middle,remained,disagree,disagree,disagree,1,1,1,1,1,1,1
2013,64,4,1,2,,1,1,1,1,1,1,4,4,4,60~,lower,liberal,reduced,strongly agree,strongly agree,disagree,1,1,0,1,1,1,1
2013,34,3,3,3,3,3,3,2,3,3,3,3,3,5,19~39,middle,middle,remained,neutral,neutral,neutral,0,0,0,0,0,1,0
2013,28,3,3,2,3,2,3,1,3,4,4,4,3,5,19~39,middle,middle,remained,disagree,disagree,disagree,0,1,0,1,0,1,0
2013,39,3,2,2,2,2,2,2,2,3,3,3,3,3,19~39,lower,middle,remained,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,48,3,3,2,2,2,2,3,3,2,4,4,3,5,40~59,middle,middle,remained,agree,disagree,disagree,0,1,1,1,1,0,0
2013,47,4,1,1,1,1,3,1,1,3,4,2,3,4,40~59,lower,liberal,remained,neutral,disagree,agree,1,1,1,1,0,1,1
2013,57,4,1,1,1,1,4,1,4,3,4,4,3,5,40~59,middle,liberal,remained,neutral,disagree,disagree,1,1,1,1,0,1,0
2013,67,2,1,1,1,1,3,1,2,4,4,2,4,6,60~,middle,conservative,reduced,disagree,disagree,agree,1,1,1,1,0,1,1
2013,21,4,3,1,2,1,3,1,1,2,3,2,2,6,19~39,middle,liberal,increased,agree,neutral,agree,0,1,1,1,0,1,1
2013,70,3,1,1,4,1,1,1,3,3,4,2,3,6,60~,middle,middle,remained,neutral,disagree,agree,1,1,0,1,1,1,0
2013,51,1,1,1,1,1,1,1,1,1,1,1,1,5,40~59,middle,conservative,increased,strongly agree,strongly agree,strongly agree,1,1,1,1,1,1,1
2013,65,2,1,1,1,1,3,1,1,2,3,3,3,3,60~,lower,conservative,remained,agree,neutral,neutral,1,1,1,1,0,1,1
2013,26,2,1,1,1,1,2,1,1,4,2,2,2,3,19~39,lower,conservative,increased,disagree,agree,agree,1,1,1,1,1,1,1
2013,45,3,3,1,4,1,4,2,4,2,1,3,4,2,40~59,lower,middle,reduced,agree,strongly agree,neutral,0,1,0,1,0,1,0
2013,62,3,2,2,2,3,2,1,1,2,5,5,3,2,60~,lower,middle,remained,agree,strongly disagree,strongly disagree,1,1,1,0,1,1,1
2013,70,4,3,3,2,2,4,1,3,3,2,4,5,7,60~,upper,liberal,reduced,neutral,agree,disagree,0,0,1,1,0,1,0
2013,59,2,2,2,2,2,3,2,2,3,3,2,3,5,40~59,middle,conservative,remained,neutral,neutral,agree,1,1,1,1,0,1,1
2013,36,3,3,2,3,3,1,2,3,4,4,3,3,5,19~39,middle,middle,remained,disagree,disagree,neutral,0,1,0,0,1,1,0
2013,46,3,1,1,2,2,3,1,1,4,4,1,3,4,40~59,lower,middle,remained,disagree,disagree,strongly agree,1,1,1,1,0,1,1
2013,69,5,1,1,1,1,1,1,1,1,1,4,4,5,60~,middle,liberal,reduced,strongly agree,strongly agree,disagree,1,1,1,1,1,1,1
2013,67,3,1,1,3,1,2,2,2,2,4,2,4,1,60~,lower,middle,reduced,agree,disagree,agree,1,1,0,1,1,1,1
2013,74,3,1,1,1,4,2,4,1,3,3,3,3,3,60~,lower,middle,remained,neutral,neutral,neutral,1,1,1,0,1,0,1
2013,52,4,3,3,1,1,1,1,2,1,4,4,3,3,40~59,lower,liberal,remained,strongly agree,disagree,disagree,0,0,1,1,1,1,1
2013,35,4,3,3,3,3,3,3,3,2,2,4,4,3,19~39,lower,liberal,reduced,agree,agree,disagree,0,0,0,0,0,0,0
2013,43,1,1,1,1,1,3,1,1,4,5,5,1,7,40~59,upper,conservative,increased,disagree,strongly disagree,strongly disagree,1,1,1,1,0,1,1
2013,36,2,2,2,2,2,3,2,3,2,4,3,1,7,19~39,upper,conservative,increased,agree,disagree,neutral,1,1,1,1,0,1,0
2013,51,1,1,1,1,2,2,2,2,3,3,2,3,4,40~59,lower,conservative,remained,neutral,neutral,agree,1,1,1,1,1,1,1
2013,46,2,2,2,2,2,3,2,3,2,4,2,3,6,40~59,middle,conservative,remained,agree,disagree,agree,1,1,1,1,0,1,0
2013,36,4,2,3,4,2,3,2,2,4,3,2,2,5,19~39,middle,liberal,increased,disagree,neutral,agree,1,0,0,1,0,1,1
2013,23,2,2,1,3,2,3,1,2,4,3,2,2,6,19~39,middle,conservative,increased,disagree,neutral,agree,1,1,0,1,0,1,1
2013,66,5,3,2,2,1,2,1,4,2,5,1,1,6,60~,middle,liberal,increased,agree,strongly disagree,strongly agree,0,1,1,1,1,1,0
2013,55,2,1,3,3,3,4,3,4,4,5,5,4,5,40~59,middle,conservative,reduced,disagree,strongly disagree,strongly disagree,1,0,0,0,0,0,0
2013,63,4,1,2,3,2,3,2,3,4,4,2,3,7,60~,upper,liberal,remained,disagree,disagree,agree,1,1,0,1,0,1,0
2013,34,1,3,3,3,3,3,3,3,4,3,2,3,5,19~39,middle,conservative,remained,disagree,neutral,agree,0,0,0,0,0,0,0
2013,69,4,1,1,1,1,2,1,1,2,4,2,3,4,60~,lower,liberal,remained,agree,disagree,agree,1,1,1,1,1,1,1
2013,49,3,1,2,2,2,2,1,1,3,3,3,2,6,40~59,middle,middle,increased,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,19,2,3,1,2,2,2,1,2,4,3,4,3,7,19~39,upper,conservative,remained,disagree,neutral,disagree,0,1,1,1,1,1,1
2013,79,5,3,1,2,1,2,1,2,2,4,2,1,4,60~,lower,liberal,increased,agree,disagree,agree,0,1,1,1,1,1,1
2013,61,5,3,2,3,1,1,1,3,3,4,2,3,5,60~,middle,liberal,remained,neutral,disagree,agree,0,1,0,1,1,1,0
2013,64,2,1,1,1,1,2,1,1,3,2,1,3,5,60~,middle,conservative,remained,neutral,agree,strongly agree,1,1,1,1,1,1,1
2013,42,4,3,3,3,2,3,2,3,3,3,3,3,5,40~59,middle,liberal,remained,neutral,neutral,neutral,0,0,0,1,0,1,0
2013,80,3,1,1,1,1,3,1,1,4,4,1,3,5,60~,middle,middle,remained,disagree,disagree,strongly agree,1,1,1,1,0,1,1
2013,43,2,2,1,2,2,2,1,2,3,4,3,3,5,40~59,middle,conservative,remained,neutral,disagree,neutral,1,1,1,1,1,1,1
2013,80,4,2,2,2,2,1,3,1,2,2,2,3,5,60~,middle,liberal,remained,agree,agree,agree,1,1,1,1,1,0,1
2013,71,3,1,1,1,1,1,1,1,1,1,5,5,8,60~,upper,middle,reduced,strongly agree,strongly agree,strongly disagree,1,1,1,1,1,1,1
2013,76,3,1,1,1,1,1,1,1,5,4,1,3,5,60~,middle,middle,remained,strongly disagree,disagree,strongly agree,1,1,1,1,1,1,1
2013,48,2,1,1,1,1,1,1,1,2,2,3,4,2,40~59,lower,conservative,reduced,agree,agree,neutral,1,1,1,1,1,1,1
2013,65,2,1,1,1,1,1,1,1,2,3,4,4,5,60~,middle,conservative,reduced,agree,neutral,disagree,1,1,1,1,1,1,1
2013,56,4,1,1,1,1,1,1,1,1,1,1,2,5,40~59,middle,liberal,increased,strongly agree,strongly agree,strongly agree,1,1,1,1,1,1,1
2013,50,3,1,2,2,2,2,1,1,2,4,2,2,3,40~59,lower,middle,increased,agree,disagree,agree,1,1,1,1,1,1,1
2013,39,3,2,2,2,2,3,2,3,2,3,4,4,5,19~39,middle,middle,reduced,agree,neutral,disagree,1,1,1,1,0,1,0
2013,38,1,1,2,1,1,2,2,2,3,3,2,3,5,19~39,middle,conservative,remained,neutral,neutral,agree,1,1,1,1,1,1,1
2013,33,4,3,3,2,2,3,1,1,4,4,2,3,4,19~39,lower,liberal,remained,disagree,disagree,agree,0,0,1,1,0,1,1
